,Country/Region,date,deaths,confirmed,Total_Pop,Pop_Over_65,Urban_Pop,Life_Expectancy,Pop_Desity,GNI_Per_Capita,Vulnerable_emp_last,log_Total_Pop,log_GNI_Per_Capita,log_Pop_Over_65
14776,Ethiopia,4/11/20,3.0,69.0,109224559.0,3824097.0,22678295.0,65.872,109.22455900000001,790.0,85.98099899,18.50891650441188,6.673297967767654,15.15683318044011
14777,Finland,4/11/20,49.0,2905.0,5518050.0,1198564.0,4711421.0,81.42926829,18.15685565,48280.0,9.225000232000001,15.523535276195815,10.784793387507323,13.996635565845683
14778,Fiji,4/11/20,1.0,16.0,883483.0,48147.0,496942.0,67.252,48.35703339,5860.0,43.28199959,13.691628460787298,8.676075516476429,10.782034879499625
14779,France,4/11/20,1259.1818181818182,8623.90909090909,66987244.0,13420643.0,53887219.0,82.52439024,122.33839569999999,41080.0,7.44200021,18.020012786097645,10.623301006492076,16.412304676433916
14780,Gabon,4/11/20,1.0,46.0,2119275.0,75529.0,1893996.0,65.839,8.224764233,6830.0,31.53200078,14.566585078886606,8.82922635473185,11.232285207307493
14781,United Kingdom,4/11/20,1056.0,7261.272727272727,66488991.0,12231225.0,55450489.0,81.15609756,274.82739219999996,41770.0,12.92399985,18.01254695808926,10.639957597831893,16.319502747937577
14782,Georgia,4/11/20,3.0,242.0,3731000.0,554631.0,2187560.0,73.414,65.27520207,4440.0,49.24500084,15.132187120227917,8.398634855292102,13.226060109741974
14783,Ghana,4/11/20,8.0,408.0,29767108.0,913522.0,16687441.0,63.463,130.8214292,2130.0,68.86299992,17.208914617090606,7.664346632098617,13.725063832370488
14784,Guinea,4/11/20,1.0,250.0,12414318.0,363246.0,4486535.0,60.706,50.52221227,850.0,89.94799995,16.33436112241952,6.7464121285733745,12.802838322623478
14785,Gambia,4/11/20,1.0,9.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
14786,Guinea-Bissau,4/11/20,1.0,38.0,1874309.0,52925.0,812700.0,57.673,66.65394737,750.0,78.34399986,14.443751149658032,6.621405651764134,10.876649990486822
14787,Equatorial Guinea,4/11/20,1.0,18.0,1308974.0,32173.0,944333.0,58.06100000000001,46.66573975,6840.0,55.8010006,14.084754946161148,8.830689198760998,10.378913951950253
14788,Greece,4/11/20,93.0,2081.0,10727668.0,2323106.0,8481080.0,81.38780488,83.22473235,19770.0,26.66300058,16.188336849627245,9.89197149657488,14.658416071819618
14789,Grenada,4/11/20,1.0,14.0,111454.0,10724.0,40427.0,72.388,327.8058824,9650.0,31.869500754999997,11.621376200975032,9.174816815907135,9.280332743796217
14790,Guatemala,4/11/20,3.0,137.0,17247807.0,829977.0,8805695.0,73.81,160.9537794,4400.0,34.52200031,16.663195620903487,8.38958706681109,13.629154473397394
14791,Guyana,4/11/20,6.0,45.0,779004.0,50248.0,207262.0,69.624,3.957348235,4770.0,56.82600117,13.565772743317524,8.470311205516108,10.824745925225793
14792,Honduras,4/11/20,24.0,392.0,9587522.0,449714.0,5474092.0,74.898,85.68703191,2350.0,40.54699993,16.075973123611746,7.762596048540069,13.016369327772894
14793,Croatia,4/11/20,21.0,1534.0,4089400.0,836096.0,2328791.0,77.82682927,73.077198,14000.0,7.519999743,15.223909062525712,9.546884034617925,13.636499914044164
14794,Haiti,4/11/20,2.0,33.0,11123176.0,550531.0,6148669.0,63.29,403.5985486,800.0,84.94000030000001,16.224541507420675,6.68586094706836,13.21864036242911
14795,Hungary,4/11/20,85.0,1310.0,9768785.0,1871477.0,6970126.0,76.06341463,107.9066055,14780.0,5.688999921000001,16.094702758365862,9.601097851212073,14.44223905098101
14796,Indonesia,4/11/20,327.0,3842.0,267663435.0,15677491.0,148084795.0,71.282,147.75219009999998,3840.0,47.22200108,19.405240913431605,8.253488028345904,16.56773661111374
14797,India,4/11/20,288.0,8446.0,1352617328.0,83591151.0,460295677.0,69.165,454.9380726,2020.0,76.69500256,21.025307314645108,7.611347717403621,18.24144823513319
14798,Ireland,4/11/20,320.0,8928.0,4853506.0,672978.0,3065960.0,81.95609756,70.45298302,61390.0,10.85500044,15.395212094391542,11.025018523586803,13.419469404573901
14799,Iran,4/11/20,4357.0,70029.0,81800269.0,5058998.0,61266765.0,76.271,50.22242012,5470.0,41.24199963,18.219791102301023,8.607216694063826,15.43667919560653
14800,Iraq,4/11/20,72.0,1318.0,38433600.0,1277379.0,27085311.0,70.294,88.53057004,5040.0,25.85400033,17.464442660987515,8.525359754082631,14.060321663184176
14801,Iceland,4/11/20,8.0,1689.0,353574.0,52312.0,331698.0,82.20487805,3.526922693,67960.0,7.939999834,12.775850905888701,11.126689290215575,10.865000185131196
14802,Israel,4/11/20,101.0,10743.0,8883800.0,1064011.0,8210230.0,82.60243902,410.52680219999996,40920.0,8.228000283,15.999740063925675,10.619398657694624,13.877557227015616
14803,Italy,4/11/20,19468.0,152271.0,60431283.0,13749132.0,42566587.0,83.24390244,205.4507479,33730.0,17.0,17.91701747583665,10.426172574814567,16.436486325543378
14804,Jamaica,4/11/20,4.0,65.0,2934855.0,258169.0,1633951.0,74.267,270.9930748,4970.0,35.72899872,14.892168947008336,8.511376306094673,12.46137356164344
14805,Jordan,4/11/20,7.0,381.0,9956011.0,382957.0,9057879.0,74.292,112.1424983,4200.0,8.58400017,16.11368714777223,8.343077871169383,12.85568060157521
14806,Japan,4/11/20,99.0,6005.0,126529100.0,34892133.0,115920900.0,84.0997561,347.0734584,41310.0,8.392999887,18.655982887105825,10.62888408731157,17.367771974949743
14807,Kazakhstan,4/11/20,10.0,865.0,18276499.0,1350971.0,10495828.0,72.95,6.769825907,8070.0,25.84799954,16.721126639575157,8.996032669324372,14.116334891338962
14808,Kenya,4/11/20,7.0,191.0,51393010.0,1202178.0,13891531.0,65.90899999999999,90.29941666,1620.0,53.49499893,17.755012748417613,7.390798521735676,13.999646301459254
14809,Kyrgyzstan,4/11/20,5.0,339.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
14810,Cambodia,4/11/20,1.0,120.0,16249798.0,742401.0,3800503.0,69.289,92.05641287,1390.0,50.77499962,16.60359109743275,7.237778191923443,13.517646154416017
14811,Saint Kitts and Nevis,4/11/20,1.0,12.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
14812,"Korea, South",4/11/20,211.0,10480.0,51635256.0,7445058.0,42061563.0,82.62682927,529.6521036,30600.0,23.520000699999997,17.759715272319372,10.328787967145063,15.823061148850579
14813,Kuwait,4/11/20,1.0,1154.0,4137309.0,105521.0,4137309.0,75.311,232.1722222,34290.0,1.060999978,15.235556376162883,10.442638208053022,11.56667474096442
14814,Laos,4/11/20,1.0,18.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
14815,Lebanon,4/11/20,20.0,619.0,6848925.0,479587.0,6067668.0,78.833,669.4941349,7920.0,27.58699918,15.739602409624666,8.97727273946428,13.08068268097176
14816,Liberia,4/11/20,5.0,48.0,4818977.0,156782.0,2464955.0,63.295,50.03090739,610.0,77.70799923,15.388072430349546,6.415096959171596,11.962617962653402
14817,Libya,4/11/20,1.0,24.0,6678567.0,293325.0,5349666.0,72.52,3.7956323810000003,6400.0,5.711000025,15.714414151274541,8.764209507142004,12.589039897473775
14818,Saint Lucia,4/11/20,1.0,15.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
14819,Liechtenstein,4/11/20,1.0,79.0,37910.0,615946.0,5436.0,82.25853659,236.9375,5670.0,31.869500754999997,10.54299658642679,8.643120748014027,13.330916199853053
14820,Sri Lanka,4/11/20,7.0,198.0,21670000.0,2269547.0,4003749.0,76.648,345.558922,4060.0,38.88999987,16.89143941965929,8.309184527686298,14.635091250688046
14821,Lithuania,4/11/20,23.0,1026.0,2789533.0,549678.0,1887928.0,74.67073171,44.53135138,17430.0,9.517999709,14.8413851147577,9.766005509214866,13.217089750463018
14822,Luxembourg,4/11/20,62.0,3270.0,607728.0,86195.0,552917.0,82.68536585,250.0938272,70870.0,6.2210000160000005,13.317484337899765,11.168616602047633,11.364379051862802
14823,Latvia,4/11/20,3.0,630.0,1926542.0,386149.0,1312784.0,74.68048780000001,30.98330653,16510.0,7.909000158,14.471237763069176,9.711782104431833,12.86398117399741
14824,Morocco,4/11/20,111.0,1545.0,36029138.0,2526689.0,22501278.0,76.218,80.72851893,3090.0,48.81599998,17.399838585686037,8.036249942132116,14.7424207037363
14825,Monaco,4/11/20,1.0,92.0,38682.0,615946.0,38682.0,74.292,19196.0,5670.0,31.869500754999997,10.563155506021905,8.643120748014027,13.330916199853053
14826,Moldova,4/11/20,30.0,1560.0,3545883.0,406697.0,1511574.0,71.717,123.5198035,2980.0,34.25500035,15.08129805216525,8.000014093678072,12.915826174253521
14827,Madagascar,4/11/20,1.0,102.0,26262368.0,784383.0,9767237.0,66.311,45.13985562,510.0,85.2480011,17.083647636022047,6.236369590203704,13.572653975340044
14828,Maldives,4/11/20,1.0,19.0,515696.0,19098.0,205288.0,78.325,1718.9866670000001,9280.0,19.34999919,13.153274662686469,9.135724578595394,9.857391256643155
14829,Mexico,4/11/20,273.0,4219.0,126190788.0,9115625.0,101149488.0,74.947,64.91462641,9180.0,26.81899929,18.653305518085972,9.1248914101437,16.025500641739967
14830,North Macedonia,4/11/20,34.0,760.0,2082958.0,284744.0,1207345.0,75.589,82.59151467,5450.0,19.10099983,14.549300036900089,8.603554357064281,12.559349321892752
14831,Mali,4/11/20,7.0,87.0,19077690.0,478322.0,8080546.0,58.452,15.63501586,840.0,89.62799835,16.764030199889806,6.734591659972948,13.078041515486948
14832,Malta,4/11/20,3.0,370.0,483530.0,98395.0,457477.0,82.45365854,1511.03125,26480.0,9.834999964,13.088870707642284,10.184182773688342,11.49675543180759
14833,Burma,4/11/20,3.0,38.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
14834,Montenegro,4/11/20,2.0,263.0,622345.0,93196.0,415807.0,76.667,46.27100372,8430.0,13.26700044,13.341251487156923,9.039670667922676,11.44247081131441
14835,Mongolia,4/11/20,1.0,16.0,3170208.0,129457.0,2169849.0,69.509,2.040608667,3660.0,48.90499926,14.969308074279507,8.205491613120236,11.771111783192897
14836,Mozambique,4/11/20,1.0,20.0,29495962.0,852659.0,10615007.0,59.309,37.50853531,460.0,83.08600235,17.199763964487953,6.133398042996649,13.656116153813961
14837,Mauritania,4/11/20,1.0,7.0,4403319.0,138313.0,2363349.0,64.464,4.272163578,1160.0,52.81000137,15.29786935981673,7.057036981697891,11.837281741741377
14838,Mauritius,4/11/20,9.0,319.0,1265303.0,145183.0,516155.0,74.51463415,623.3019704,12050.0,16.25899959,14.050822967477977,9.396902923027392,11.88575718246369
14839,Malawi,4/11/20,2.0,12.0,18143315.0,479970.0,3072933.0,63.278999999999996,192.4407616,360.0,59.53000069,16.713812786386313,5.8888779583328805,13.081480964392247
14840,Malaysia,4/11/20,73.0,4530.0,31528585.0,2103510.0,23973075.0,75.828,95.96282149,10590.0,21.79099989,17.26640518433738,9.267759862843668,14.559118411378645
14841,Namibia,4/11/20,1.0,16.0,2448255.0,89019.0,1224911.0,63.021,2.973745582,5220.0,24.73599935,14.710886492310152,8.560444233410552,11.396616342569846
14842,Niger,4/11/20,11.0,491.0,22442948.0,582396.0,3686254.0,61.599,17.71765059,390.0,89.05999947,16.926487047096597,5.968707559985366,13.274907624752446
14843,Nigeria,4/11/20,10.0,318.0,195874740.0,5381418.0,98611179.0,53.95,215.06498900000003,1960.0,78.33800125,19.09298593636773,7.581209826196346,15.498462652007666
14844,Nicaragua,4/11/20,1.0,8.0,6465513.0,339278.0,3783748.0,74.068,53.72704836,2030.0,39.38899994,15.681993072054807,7.616283561580385,12.734578056726066
14845,Netherlands,4/11/20,530.6,4914.2,17231017.0,3307699.0,15764657.0,81.56097561,511.45791039999995,51260.0,12.65999976,16.662221689753558,10.844685508116383,15.01176364177499
14846,Norway,4/11/20,119.0,6409.0,5314336.0,906053.0,4370935.0,82.5097561,14.55491954,80610.0,4.731999978,15.48591882067913,11.297390395609458,13.716854185897956
14847,Nepal,4/11/20,1.0,9.0,28087871.0,1608781.0,5544546.0,70.169,195.9391071,970.0,79.38199997,17.150848439713783,6.878326468291325,14.290987928914538
14848,New Zealand,4/11/20,4.0,1312.0,4885500.0,764699.0,4227814.0,81.65853659,18.55417569,40640.0,12.34000021,15.401782397053854,10.612532688248846,13.547238879032317
14849,Oman,4/11/20,3.0,546.0,4829483.0,115559.0,4082797.0,77.393,15.6041454,15140.0,2.556999967,15.390250187623643,9.625161575008372,11.657545154580172
14850,Pakistan,4/11/20,86.0,5011.0,212215030.0,9152355.0,77810763.0,66.947,275.28931869999997,1590.0,59.25,19.173110615754297,7.372118028337787,16.029521890446585
14851,Panama,4/11/20,74.0,2974.0,4176873.0,338524.0,2828119.0,78.149,56.18607748,14370.0,32.20700073,15.245073677834005,9.572967566074247,12.732353223851025
14852,Peru,4/11/20,181.0,6848.0,31989256.0,2587417.0,24921870.0,76.286,24.99160625,6470.0,50.95499897,17.280910685647846,8.775085935057266,14.76617102523234
14853,Philippines,4/11/20,247.0,4428.0,106651922.0,5463318.0,50027217.0,70.952,357.6883053,3830.0,33.83599949,18.485081033661412,8.25088114470065,15.513567038497516
14854,Papua New Guinea,4/11/20,1.0,2.0,8606316.0,296511.0,1133366.0,64.01,19.00436338,2570.0,78.32900047,15.96800702646874,7.852050207265889,12.59984296877632
14855,Poland,4/11/20,208.0,6356.0,37978548.0,6653012.0,22809156.0,77.85121951,124.0358862,14100.0,16.25,17.452532058300548,9.55400099583723,15.710580392727827
14856,Portugal,4/11/20,470.0,15987.0,10281762.0,2257243.0,6704840.0,81.12439024,112.2394535,21990.0,12.22599974,16.145882301341658,9.998388557730848,14.629655158064521
14857,Paraguay,4/11/20,6.0,133.0,6956071.0,447290.0,4283896.0,73.992,17.50835892,5670.0,38.44999981,15.75512550517905,8.643120748014027,13.01096466849417
14858,West Bank and Gaza,4/11/20,2.0,268.0,4569087.0,143163.0,3479999.0,73.74,758.9845515,3710.0,22.93400002,15.33482418059193,8.219056661060598,11.871746105255204
14859,Qatar,4/11/20,6.0,2728.0,2781677.0,38111.0,2757615.0,79.98100000000001,239.5931955,61150.0,0.133999999,14.838564900697648,11.021101494211369,10.548284472155027
14860,Romania,4/11/20,291.0,5990.0,19473936.0,3571267.0,10515536.0,75.3097561,84.63984701,11290.0,25.20800018,16.784587565432933,9.331761227180522,15.08843127276643
14861,Russia,4/11/20,106.0,13584.0,144478050.0,21201732.0,107539347.0,72.11902439,8.822079555,10230.0,5.24699989,18.788638157785595,9.23317760587894,16.869593481584296
14862,Rwanda,4/11/20,1.0,120.0,12301939.0,361455.0,2117287.0,68.34100000000001,498.65987029999997,780.0,68.64900017,16.325267531482826,6.660575149839686,12.797895598097004
14863,Saudi Arabia,4/11/20,52.0,4033.0,33699947.0,1116846.0,28255384.0,74.874,15.67665431,21600.0,2.9610000160000003,17.333006852294695,9.980494888896912,13.926020094631937
14864,Sudan,4/11/20,2.0,19.0,41801533.0,1496980.0,14480887.0,64.881,84.95516223999999,1560.0,40.03600121,17.548443595386203,7.353081920515432,14.218960971270452
14865,Senegal,4/11/20,2.0,278.0,15854360.0,489396.0,7481990.0,67.38,82.34747832,1410.0,65.05900192,16.578955162398792,7.252053951852814,13.100929300016873
14866,Singapore,4/11/20,8.0,2299.0,5638676.0,646383.0,5638676.0,82.89512195,7952.998418000001,58770.0,9.763999879,15.545160021489263,10.981403814946026,13.379149033407428
14867,Sierra Leone,4/11/20,1.0,8.0,7650154.0,226946.0,3217272.0,53.895,105.98717099999999,490.0,86.22300291,15.850236467035367,6.19644412779452,12.332471789026588
14868,El Salvador,4/11/20,6.0,118.0,6420744.0,532093.0,4624412.0,72.872,309.8814672,3820.0,36.07399988,15.675044712547312,8.2482674474469,13.18457544444496
14869,San Marino,4/11/20,35.0,356.0,33785.0,615946.0,32848.0,85.41707317,563.0833332999999,5670.0,31.869500754999997,10.427801794482674,8.643120748014027,13.330916199853053
14870,Somalia,4/11/20,1.0,21.0,15008154.0,431231.0,6749317.0,56.708999999999996,23.923476899999997,5670.0,77.69900131,16.52410427799997,8.643120748014027,12.97440150732617
14871,Serbia,4/11/20,74.0,3380.0,6982084.0,1280919.0,3916391.0,76.08780488,79.83174022,6390.0,27.11000061,15.758858140735144,8.762646029650282,14.06308912771872
14872,South Sudan,4/11/20,1.0,4.0,10975920.0,373015.0,2152927.0,57.365,84.95516223999999,1130.0,87.22299957,16.211214431400034,7.030857476116121,12.829376593148329
14873,Sao Tome and Principe,4/11/20,1.0,4.0,211028.0,6174.0,153635.0,69.933,219.8208333,1890.0,46.83200073,12.259750843772382,7.544861068658458,8.728264161496178
14874,Suriname,4/11/20,1.0,10.0,575991.0,39780.0,380500.0,71.46300000000001,3.69225,5210.0,12.09500027,13.263849050692688,8.558527054909215,10.591144690352435
14875,Slovakia,4/11/20,2.0,728.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
14876,Slovenia,4/11/20,50.0,1188.0,2067372.0,405347.0,1127565.0,81.17560976,102.6398595,24580.0,10.58500004,14.541789277149263,10.109729065774982,12.912501236396034
14877,Sweden,4/11/20,887.0,10151.0,10183175.0,2046362.0,8903252.0,82.30731707,25.00104343,55490.0,6.235000178,16.136247504712582,10.923976124422659,14.531574629111596
14878,Eswatini,4/11/20,1.0,12.0,1136191.0,45613.0,270402.0,58.318999999999996,66.05761628,3930.0,32.876000399999995,13.94319287806647,8.27664912542186,10.727969965926095
14879,Seychelles,4/11/20,1.0,11.0,96762.0,7349.0,54855.0,74.3,210.3521739,15600.0,31.869500754999997,11.480019968790666,9.65509029374725,8.902455592206882
14880,Syria,4/11/20,2.0,25.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
14881,Chad,4/11/20,1.0,11.0,15477751.0,383929.0,3569015.0,53.711999999999996,12.29173364,670.0,93.10099792,16.55491419594222,6.508769136971682,12.858215523286052
14882,Togo,4/11/20,3.0,76.0,7889094.0,226375.0,3289910.0,60.489,145.0467733,660.0,77.37500191,15.880991984088636,6.493753839851686,12.329952612624881
14883,Thailand,4/11/20,35.0,2518.0,69428524.0,8262614.0,34678853.0,76.683,135.89720680000002,6610.0,47.31700039,18.05580836408495,8.796490207333578,15.927251681350818
14884,Tajikistan,4/11/20,1.0,1.0,9100837.0,275017.0,2469421.0,70.64699999999999,65.57271417,1010.0,45.13000107,16.023877055159335,6.918695219020472,12.524591829052108
14885,Timor-Leste,4/11/20,1.0,2.0,1267972.0,54732.0,387720.0,69.007,85.27047747,1820.0,71.11399841,14.052930120377207,7.507141079727608,10.910222097179828
14886,Trinidad and Tobago,4/11/20,8.0,112.0,1389858.0,149201.0,739182.0,73.245,270.92748539999997,15950.0,18.10300061,14.144712861112685,9.677276802172448,11.913056371487691
14887,Tunisia,4/11/20,28.0,685.0,11565204.0,961725.0,7973630.0,76.31,74.44132338,3500.0,20.60400033,16.26351157938768,8.160803920954665,13.776484865793165
14888,Turkey,4/11/20,1101.0,52167.0,82319724.0,6983357.0,61857510.0,77.161,106.96012890000002,10420.0,28.00899887,18.226121308862524,9.251578279992428,15.759040447877643
14889,Taiwan*,4/11/20,6.0,385.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
14890,Tanzania,4/11/20,3.0,32.0,56318348.0,1465009.0,19022085.0,64.479,63.57907879999999,1020.0,82.71999741,17.846530954753696,6.928537818164665,14.197372626348574
14891,Uganda,4/11/20,1.0,53.0,42723139.0,829251.0,10156999.0,62.516000000000005,213.06173450000003,620.0,75.11900043,17.57025125178774,6.431331081933479,13.628279368624298
14892,Ukraine,4/11/20,73.0,2511.0,44622516.0,7333571.0,30946607.0,71.78097561,77.02966735,2660.0,14.81700024,17.613749155059452,7.886457270977689,15.807973267579435
14893,Uruguay,4/11/20,7.0,494.0,3449299.0,510997.0,3288355.0,77.632,19.70802765,15650.0,23.904000399999997,15.053681869870122,9.658290091690503,13.144120955283856
14894,US,4/11/20,24342.0,526396.0,327167434.0,51717496.0,269114845.0,78.53902439,35.76608858,63080.0,3.7339999410000004,19.60598263145618,11.052174893836543,17.761306715491894
14895,Uzbekistan,4/11/20,4.0,767.0,32955400.0,1456345.0,16635227.0,71.388,77.46920545,2020.0,40.04900169,17.310665720502953,7.611347717403621,14.19144111687012
14896,Holy See,4/11/20,1.0,8.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
14897,Saint Vincent and the Grenadines,4/11/20,1.0,12.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
14898,Venezuela,4/11/20,9.0,175.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
14899,Vietnam,4/11/20,1.0,258.0,95540395.0,6950543.0,34317154.0,75.241,308.1252459,2360.0,54.55900002,18.37505971077829,7.766840537085513,15.754330487859068
14900,Yemen,4/11/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
14901,South Africa,4/11/20,25.0,2028.0,57779622.0,3072723.0,38339668.0,63.538000000000004,47.63011978,5750.0,9.753000319,17.87214672823203,8.657129031713755,14.938075022565553
14902,Zambia,4/11/20,2.0,40.0,17351822.0,364332.0,7551686.0,63.043,23.3414789,1430.0,77.78099823,16.669208130883572,7.266128779556451,12.805823563577064
14903,Zimbabwe,4/11/20,3.0,14.0,14439018.0,424438.0,4650663.0,60.812,37.32459093,1790.0,65.65199852,16.485444752833093,7.490529402060711,12.958523575939138
14904,Afghanistan,4/12/20,18.0,607.0,37172386.0,960879.0,9477100.0,64.13,56.93776001,550.0,89.3789978,17.431076758667263,6.311734809152915,13.775604810228371
14905,Angola,4/12/20,2.0,19.0,30809762.0,682859.0,20184707.0,60.379,24.71305206,3370.0,67.08900166,17.243342178235572,8.12296471523406,13.43404513950399
14906,Albania,4/12/20,23.0,446.0,2866376.0,393976.0,1728969.0,78.333,104.6122628,4860.0,54.85400009,14.868559420938455,8.488999457045455,12.88404781094163
14907,Andorra,4/12/20,29.0,638.0,77006.0,615946.0,67813.0,74.292,163.8425532,5670.0,31.869500754999997,11.251651605794748,8.643120748014027,13.330916199853053
14908,United Arab Emirates,4/12/20,22.0,4123.0,9630959.0,104496.0,8332898.0,77.64699999999999,135.6091101,40880.0,0.71100001,16.08049346727926,10.618420686417931,11.556913641840945
14909,Argentina,4/12/20,90.0,2142.0,44494502.0,4946805.0,40877099.0,76.372,16.2585101,12390.0,21.5019995,17.610876211416358,9.424725681616493,15.414252673754616
14910,Armenia,4/12/20,13.0,1013.0,2951776.0,332187.0,1864017.0,74.797,103.6802248,4230.0,40.21000099,14.89791791984364,8.350193650720067,12.713456352691306
14911,Antigua and Barbuda,4/12/20,2.0,21.0,96286.0,8473.0,23685.0,76.752,218.83181820000001,15890.0,31.869500754999997,11.475088593865706,9.673508190212637,9.044757931186505
14912,Australia,4/12/20,7.5,789.375,24992369.0,3912924.0,21496436.0,82.49756098,3.249129487,53230.0,10.72899967,17.034081136249476,10.882396212388988,15.17979573412923
14913,Austria,4/12/20,350.0,13945.0,8847037.0,1681076.0,5157557.0,81.64146341,107.2069267,49310.0,7.666000008999999,15.995593271697624,10.805902458874636,14.334945217409503
14914,Azerbaijan,4/12/20,11.0,1098.0,9942334.0,615946.0,5535892.0,72.693,120.26531990000001,4050.0,55.03899956,16.11231246050259,8.30671904320269,13.330916199853053
14915,Burundi,4/12/20,1.0,5.0,11175378.0,251104.0,1456375.0,60.898,435.178271,280.0,94.64800262,16.22922361287762,5.638354669333745,12.433626457332931
14916,Belgium,4/12/20,3600.0,29647.0,11422068.0,2146063.0,11193741.0,81.43902439,377.2149273,45910.0,10.20100009,16.251057919162257,10.734460018752944,14.579146024654461
14917,Benin,4/12/20,1.0,35.0,11485048.0,373678.0,5433806.0,61.174,101.8539198,870.0,87.96699715,16.256556660530713,6.769641976852503,12.831152419085917
14918,Burkina Faso,4/12/20,27.0,497.0,19751535.0,475416.0,5798656.0,60.768,72.19128289,670.0,86.40799713,16.798741818439208,6.508769136971682,13.071947592629419
14919,Bangladesh,4/12/20,34.0,621.0,161356039.0,8323375.0,59107944.0,72.05199999999999,1239.5793119999998,1750.0,55.49200153,18.89912390991097,7.467942332285852,15.93457849972609
14920,Bulgaria,4/12/20,29.0,675.0,7024216.0,1476625.0,5268724.0,74.81219512,64.70353721,8860.0,8.223000169,15.764874307897326,9.089414904047302,14.205270313470603
14921,Bahrain,4/12/20,6.0,1136.0,1569439.0,38080.0,1401305.0,77.032,2017.2737,21890.0,1.047999978,14.266229425798143,9.99383087243373,10.547470749064702
14922,Bahamas,4/12/20,8.0,46.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
14923,Bosnia and Herzegovina,4/12/20,39.0,1009.0,3323929.0,547462.0,1603630.0,77.128,64.92048828,5740.0,19.26999998,15.01665837577063,8.655388690167637,13.213050158480492
14924,Belarus,4/12/20,26.0,2578.0,9485386.0,1408120.0,7455039.0,74.12926829,46.7287999,5670.0,3.4609999210000004,16.065262961784057,8.643120748014027,14.15776674950771
14925,Belize,4/12/20,2.0,14.0,383071.0,18144.0,175155.0,74.365,16.79399386,4470.0,27.11899996,12.855978240051096,8.405367376233981,9.806150319647172
14926,Bolivia,4/12/20,24.0,300.0,11353142.0,816512.0,7881919.0,70.945,10.48014585,3370.0,58.09999847,16.245005179857003,8.12296471523406,13.612798112882565
14927,Brazil,4/12/20,1223.0,22192.0,209469333.0,18690609.0,181335507.0,75.456,25.06171624,9140.0,27.52400064,19.16008790952399,9.12052506765382,16.743531816673357
14928,Barbados,4/12/20,4.0,71.0,286641.0,45297.0,89280.0,78.98100000000001,666.6069767000001,15410.0,15.77499981,12.56598932934774,9.642836819135377,10.721018160386105
14929,Brunei,4/12/20,1.0,136.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
14930,Bhutan,4/12/20,1.0,5.0,754394.0,45286.0,308509.0,71.12899999999999,19.77752777,2970.0,71.35299873,13.533671382495752,7.9966538754626075,10.720775294568275
14931,Botswana,4/12/20,1.0,13.0,2254126.0,95211.0,1565400.0,68.812,3.977424876,7750.0,25.3029995,14.62827331627142,8.955577146281511,11.463861263255938
14932,Central African Republic,4/12/20,1.0,8.0,4666377.0,131861.0,1930200.0,52.24,7.490412212000001,490.0,93.6269989,15.355893739855334,6.19644412779452,11.789511200154266
14933,Canada,4/12/20,47.6,1619.9333333333334,37058856.0,6385985.0,30169985.0,82.24897561,4.075308214,44940.0,10.72899997,17.428017936467832,10.713105797383161,15.669616459958814
14934,Switzerland,4/12/20,1106.0,25415.0,8516543.0,1586054.0,6284953.0,83.60243902,215.5213784,84410.0,8.983000159,15.957521182711035,11.343453003845157,14.276760359011964
